stint_id,race_id,driver_code,team,stint,compound,compound_rank,fresh_tyre,start_lap,end_lap,stint_laps,ended_in_pit,ran_to_flag,tyre_life_observed,caution_during_stint
2025_01_BOR_s2,2025_01,BOR,Kick Sauber,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_BOR_s3,2025_01,BOR,Kick Sauber,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_BOR_s4,2025_01,BOR,Kick Sauber,4,WET,WET,False,5.0,33.0,29.0,True,False,True,True
2025_01_BOR_s5,2025_01,BOR,Kick Sauber,5,MEDIUM,SOFTEST,True,34.0,44.0,11.0,True,False,True,True
2025_01_BOR_s6,2025_01,BOR,Kick Sauber,6,WET,WET,True,45.0,46.0,2.0,False,False,False,True
2025_01_DOO_s1,2025_01,DOO,Alpine,1,WET,WET,True,1.0,1.0,1.0,False,False,False,True
2025_01_GAS_s1,2025_01,GAS,Alpine,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_GAS_s2,2025_01,GAS,Alpine,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_GAS_s3,2025_01,GAS,Alpine,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_GAS_s4,2025_01,GAS,Alpine,4,WET,WET,False,5.0,33.0,29.0,True,False,True,True
2025_01_GAS_s5,2025_01,GAS,Alpine,5,HARD,MIDDLE,True,34.0,46.0,13.0,True,False,True,True
2025_01_GAS_s6,2025_01,GAS,Alpine,6,WET,WET,True,47.0,57.0,11.0,False,True,False,True
2025_01_HAD_s1,2025_01,HAD,Racing Bulls,1,WET,WET,True,1.0,1.0,1.0,False,False,False,True
2025_01_HAM_s1,2025_01,HAM,Ferrari,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_HAM_s2,2025_01,HAM,Ferrari,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_HAM_s3,2025_01,HAM,Ferrari,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_HAM_s4,2025_01,HAM,Ferrari,4,WET,WET,False,5.0,33.0,29.0,True,False,True,True
2025_01_HAM_s5,2025_01,HAM,Ferrari,5,HARD,MIDDLE,False,34.0,47.0,14.0,True,False,True,True
2025_01_HAM_s6,2025_01,HAM,Ferrari,6,WET,WET,True,48.0,57.0,10.0,False,True,False,True
2025_01_HUL_s1,2025_01,HUL,Kick Sauber,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_HUL_s2,2025_01,HUL,Kick Sauber,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_HUL_s3,2025_01,HUL,Kick Sauber,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_HUL_s4,2025_01,HUL,Kick Sauber,4,WET,WET,False,5.0,33.0,29.0,True,False,True,True
2025_01_HUL_s5,2025_01,HUL,Kick Sauber,5,MEDIUM,SOFTEST,True,34.0,44.0,11.0,True,False,True,True
2025_01_HUL_s6,2025_01,HUL,Kick Sauber,6,WET,WET,True,45.0,57.0,13.0,False,True,False,True
2025_01_LAW_s1,2025_01,LAW,Red Bull Racing,1,WET,WET,False,1.0,2.0,2.0,True,False,True,True
2025_01_LAW_s2,2025_01,LAW,Red Bull Racing,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_LAW_s3,2025_01,LAW,Red Bull Racing,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_LAW_s4,2025_01,LAW,Red Bull Racing,4,WET,WET,False,5.0,33.0,29.0,True,False,True,True
2025_01_LAW_s5,2025_01,LAW,Red Bull Racing,5,MEDIUM,SOFTEST,True,34.0,47.0,14.0,False,False,False,True
2025_01_LEC_s1,2025_01,LEC,Ferrari,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_LEC_s2,2025_01,LEC,Ferrari,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_LEC_s3,2025_01,LEC,Ferrari,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_LEC_s4,2025_01,LEC,Ferrari,4,WET,WET,False,5.0,34.0,30.0,True,False,True,True
2025_01_LEC_s5,2025_01,LEC,Ferrari,5,HARD,MIDDLE,False,35.0,47.0,13.0,True,False,True,True
2025_01_LEC_s6,2025_01,LEC,Ferrari,6,WET,WET,True,48.0,57.0,10.0,False,True,False,True
2025_01_NOR_s1,2025_01,NOR,McLaren,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_NOR_s2,2025_01,NOR,McLaren,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_NOR_s3,2025_01,NOR,McLaren,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_NOR_s4,2025_01,NOR,McLaren,4,WET,WET,False,5.0,34.0,30.0,True,False,True,True
2025_01_NOR_s5,2025_01,NOR,McLaren,5,HARD,MIDDLE,False,35.0,44.0,10.0,True,False,True,True
2025_01_NOR_s6,2025_01,NOR,McLaren,6,WET,WET,True,45.0,57.0,13.0,False,True,False,True
2025_01_OCO_s1,2025_01,OCO,Haas F1 Team,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_OCO_s2,2025_01,OCO,Haas F1 Team,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_OCO_s3,2025_01,OCO,Haas F1 Team,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_OCO_s4,2025_01,OCO,Haas F1 Team,4,WET,WET,True,5.0,39.0,35.0,True,False,True,True
2025_01_OCO_s5,2025_01,OCO,Haas F1 Team,5,MEDIUM,SOFTEST,True,40.0,46.0,7.0,True,False,True,True
2025_01_OCO_s6,2025_01,OCO,Haas F1 Team,6,WET,WET,True,47.0,57.0,11.0,False,True,False,True
2025_01_PIA_s1,2025_01,PIA,McLaren,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_PIA_s2,2025_01,PIA,McLaren,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_PIA_s3,2025_01,PIA,McLaren,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_PIA_s4,2025_01,PIA,McLaren,4,WET,WET,False,5.0,34.0,30.0,True,False,True,True
2025_01_PIA_s5,2025_01,PIA,McLaren,5,HARD,MIDDLE,False,35.0,44.0,10.0,True,False,True,True
2025_01_PIA_s6,2025_01,PIA,McLaren,6,WET,WET,True,45.0,57.0,13.0,False,True,False,True
2025_01_RUS_s1,2025_01,RUS,Mercedes,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_RUS_s2,2025_01,RUS,Mercedes,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_RUS_s3,2025_01,RUS,Mercedes,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_RUS_s4,2025_01,RUS,Mercedes,4,WET,WET,False,5.0,34.0,30.0,True,False,True,True
2025_01_RUS_s5,2025_01,RUS,Mercedes,5,HARD,MIDDLE,True,35.0,44.0,10.0,True,False,True,True
2025_01_RUS_s6,2025_01,RUS,Mercedes,6,WET,WET,True,45.0,57.0,13.0,False,True,False,True
2025_01_SAI_s1,2025_01,SAI,Williams,1,WET,WET,True,1.0,1.0,1.0,False,False,False,True
2025_01_STR_s1,2025_01,STR,Aston Martin,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_STR_s2,2025_01,STR,Aston Martin,2,WET,WET,True,3.0,3.0,1.0,True,False,True,True
2025_01_STR_s3,2025_01,STR,Aston Martin,3,WET,WET,True,4.0,4.0,1.0,True,False,True,True
2025_01_STR_s4,2025_01,STR,Aston Martin,4,WET,WET,True,5.0,33.0,29.0,True,False,True,True
2025_01_STR_s5,2025_01,STR,Aston Martin,5,HARD,MIDDLE,False,34.0,44.0,11.0,True,False,True,True
2025_01_STR_s6,2025_01,STR,Aston Martin,6,WET,WET,True,45.0,57.0,13.0,False,True,False,True
2025_01_TSU_s1,2025_01,TSU,Racing Bulls,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_TSU_s2,2025_01,TSU,Racing Bulls,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_TSU_s3,2025_01,TSU,Racing Bulls,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_TSU_s4,2025_01,TSU,Racing Bulls,4,WET,WET,False,5.0,33.0,29.0,True,False,True,True
2025_01_TSU_s5,2025_01,TSU,Racing Bulls,5,MEDIUM,SOFTEST,True,34.0,47.0,14.0,True,False,True,True
2025_01_TSU_s6,2025_01,TSU,Racing Bulls,6,WET,WET,True,48.0,57.0,10.0,False,True,False,True
2025_01_VER_s1,2025_01,VER,Red Bull Racing,1,WET,WET,True,1.0,2.0,2.0,True,False,True,True
2025_01_VER_s2,2025_01,VER,Red Bull Racing,2,WET,WET,False,3.0,3.0,1.0,True,False,True,True
2025_01_VER_s3,2025_01,VER,Red Bull Racing,3,WET,WET,False,4.0,4.0,1.0,True,False,True,True
2025_01_VER_s4,2025_01,VER,Red Bull Racing,4,WET,WET,False,5.0,34.0,30.0,True,False,True,True
2025_01_VER_s5,2025_01,VER,Red Bull Racing,5,MEDIUM,SOFTEST,True,35.0,46.0,12.0,True,False,True,True
2025_01_VER_s6,2025_01,VER,Red Bull Racing,6,WET,WET,True,47.0,57.0,11.0,False,True,False,True
2025_02_ALB_s1,2025_02,ALB,Williams,1,MEDIUM,SOFTEST,True,1.0,20.0,20.0,True,False,True,True
2025_02_ALB_s2,2025_02,ALB,Williams,2,HARD,MIDDLE,True,21.0,56.0,36.0,False,True,False,False
2025_02_ALO_s1,2025_02,ALO,Aston Martin,1,MEDIUM,SOFTEST,False,1.0,4.0,4.0,True,False,True,True
2025_02_ANT_s1,2025_02,ANT,Mercedes,1,MEDIUM,SOFTEST,True,1.0,12.0,12.0,True,False,True,True
2025_02_ANT_s2,2025_02,ANT,Mercedes,2,HARD,MIDDLE,True,13.0,56.0,44.0,False,True,False,False
2025_02_BEA_s1,2025_02,BEA,Haas F1 Team,1,HARD,MIDDLE,True,1.0,26.0,26.0,True,False,True,True
2025_02_BEA_s2,2025_02,BEA,Haas F1 Team,2,MEDIUM,SOFTEST,True,27.0,56.0,30.0,False,True,False,False
2025_02_BOR_s1,2025_02,BOR,Kick Sauber,1,MEDIUM,SOFTEST,True,1.0,1.0,1.0,True,False,True,True
2025_02_BOR_s2,2025_02,BOR,Kick Sauber,2,HARD,MIDDLE,True,2.0,26.0,25.0,True,False,True,True
2025_02_BOR_s3,2025_02,BOR,Kick Sauber,3,HARD,MIDDLE,True,27.0,55.0,29.0,False,True,False,False
2025_02_DOO_s1,2025_02,DOO,Alpine,1,MEDIUM,SOFTEST,False,1.0,11.0,11.0,True,False,True,True
2025_02_DOO_s2,2025_02,DOO,Alpine,2,HARD,MIDDLE,True,12.0,56.0,45.0,False,True,False,False
2025_02_GAS_s1,2025_02,GAS,Alpine,1,MEDIUM,SOFTEST,False,1.0,10.0,10.0,True,False,True,True
2025_02_GAS_s2,2025_02,GAS,Alpine,2,HARD,MIDDLE,True,11.0,56.0,46.0,False,True,False,False
2025_02_HAD_s1,2025_02,HAD,Racing Bulls,1,MEDIUM,SOFTEST,True,1.0,12.0,12.0,True,False,True,True
2025_02_HAD_s2,2025_02,HAD,Racing Bulls,2,HARD,MIDDLE,True,13.0,33.0,21.0,True,False,True,False
2025_02_HAD_s3,2025_02,HAD,Racing Bulls,3,HARD,MIDDLE,True,34.0,56.0,23.0,False,True,False,False
2025_02_HAM_s1,2025_02,HAM,Ferrari,1,MEDIUM,SOFTEST,True,1.0,13.0,13.0,True,False,True,True
2025_02_HAM_s2,2025_02,HAM,Ferrari,2,HARD,MIDDLE,True,14.0,37.0,24.0,True,False,True,False
2025_02_HAM_s3,2025_02,HAM,Ferrari,3,HARD,MIDDLE,True,38.0,56.0,19.0,False,True,False,False
2025_02_HUL_s1,2025_02,HUL,Kick Sauber,1,MEDIUM,SOFTEST,True,1.0,20.0,20.0,True,False,True,True
2025_02_HUL_s2,2025_02,HUL,Kick Sauber,2,HARD,MIDDLE,True,21.0,55.0,35.0,False,True,False,False
2025_02_LAW_s1,2025_02,LAW,Red Bull Racing,1,HARD,MIDDLE,True,1.0,18.0,18.0,True,False,True,True
2025_02_LAW_s2,2025_02,LAW,Red Bull Racing,2,MEDIUM,SOFTEST,True,19.0,30.0,12.0,True,False,True,False
2025_02_LAW_s3,2025_02,LAW,Red Bull Racing,3,HARD,MIDDLE,True,31.0,56.0,26.0,False,True,False,False
2025_02_LEC_s1,2025_02,LEC,Ferrari,1,MEDIUM,SOFTEST,True,1.0,15.0,15.0,True,False,True,True
2025_02_LEC_s2,2025_02,LEC,Ferrari,2,HARD,MIDDLE,True,16.0,56.0,41.0,False,True,False,False
2025_02_NOR_s1,2025_02,NOR,McLaren,1,MEDIUM,SOFTEST,True,1.0,15.0,15.0,True,False,True,True
2025_02_NOR_s2,2025_02,NOR,McLaren,2,HARD,MIDDLE,True,16.0,56.0,41.0,False,True,False,False
2025_02_OCO_s1,2025_02,OCO,Haas F1 Team,1,MEDIUM,SOFTEST,True,1.0,11.0,11.0,True,False,True,True
2025_02_OCO_s2,2025_02,OCO,Haas F1 Team,2,HARD,MIDDLE,True,12.0,56.0,45.0,False,True,False,False
2025_02_PIA_s1,2025_02,PIA,McLaren,1,MEDIUM,SOFTEST,True,1.0,14.0,14.0,True,False,True,True
2025_02_PIA_s2,2025_02,PIA,McLaren,2,HARD,MIDDLE,True,15.0,56.0,42.0,False,True,False,False
2025_02_RUS_s1,2025_02,RUS,Mercedes,1,MEDIUM,SOFTEST,True,1.0,14.0,14.0,True,False,True,True
2025_02_RUS_s2,2025_02,RUS,Mercedes,2,HARD,MIDDLE,True,15.0,56.0,42.0,False,True,False,False
2025_02_SAI_s1,2025_02,SAI,Williams,1,MEDIUM,SOFTEST,True,1.0,17.0,17.0,True,False,True,True
2025_02_SAI_s2,2025_02,SAI,Williams,2,HARD,MIDDLE,True,18.0,56.0,39.0,False,True,False,False
2025_02_STR_s1,2025_02,STR,Aston Martin,1,HARD,MIDDLE,True,1.0,36.0,36.0,True,False,True,True
2025_02_STR_s2,2025_02,STR,Aston Martin,2,MEDIUM,SOFTEST,False,37.0,56.0,20.0,False,True,False,False
2025_02_TSU_s1,2025_02,TSU,Racing Bulls,1,MEDIUM,SOFTEST,True,1.0,11.0,11.0,True,False,True,True
2025_02_TSU_s2,2025_02,TSU,Racing Bulls,2,HARD,MIDDLE,True,12.0,35.0,24.0,True,False,True,False
2025_02_TSU_s3,2025_02,TSU,Racing Bulls,3,HARD,MIDDLE,True,36.0,46.0,11.0,True,False,True,False
2025_02_TSU_s4,2025_02,TSU,Racing Bulls,4,MEDIUM,SOFTEST,False,47.0,55.0,9.0,False,True,False,False
2025_02_VER_s1,2025_02,VER,Red Bull Racing,1,MEDIUM,SOFTEST,True,1.0,13.0,13.0,True,False,True,True
2025_02_VER_s2,2025_02,VER,Red Bull Racing,2,HARD,MIDDLE,True,14.0,56.0,43.0,False,True,False,False
2025_03_ALB_s1,2025_03,ALB,Williams,1,MEDIUM,MIDDLE,True,1.0,24.0,24.0,True,False,True,False
2025_03_ALB_s2,2025_03,ALB,Williams,2,HARD,HARDEST,True,25.0,53.0,29.0,False,True,False,False
2025_03_ALO_s1,2025_03,ALO,Aston Martin,1,MEDIUM,MIDDLE,False,1.0,24.0,24.0,True,False,True,False
2025_03_ALO_s2,2025_03,ALO,Aston Martin,2,HARD,HARDEST,False,25.0,53.0,29.0,False,True,False,False
2025_03_ANT_s1,2025_03,ANT,Mercedes,1,MEDIUM,MIDDLE,True,1.0,31.0,31.0,True,False,True,False
2025_03_ANT_s2,2025_03,ANT,Mercedes,2,HARD,HARDEST,True,32.0,53.0,22.0,False,True,False,False
2025_03_BEA_s1,2025_03,BEA,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,23.0,23.0,True,False,True,False
2025_03_BEA_s2,2025_03,BEA,Haas F1 Team,2,HARD,HARDEST,False,24.0,53.0,30.0,False,True,False,False
2025_03_BOR_s1,2025_03,BOR,Kick Sauber,1,HARD,HARDEST,True,1.0,31.0,31.0,True,False,True,False
2025_03_BOR_s2,2025_03,BOR,Kick Sauber,2,MEDIUM,MIDDLE,True,32.0,53.0,22.0,False,True,False,False
2025_03_DOO_s1,2025_03,DOO,Alpine,1,SOFT,SOFTEST,True,1.0,15.0,15.0,True,False,True,False
2025_03_DOO_s2,2025_03,DOO,Alpine,2,HARD,HARDEST,True,16.0,53.0,38.0,False,True,False,False
2025_03_GAS_s1,2025_03,GAS,Alpine,1,MEDIUM,MIDDLE,True,1.0,24.0,24.0,True,False,True,False
2025_03_GAS_s2,2025_03,GAS,Alpine,2,HARD,HARDEST,True,25.0,53.0,29.0,False,True,False,False
2025_03_HAD_s1,2025_03,HAD,Racing Bulls,1,MEDIUM,MIDDLE,True,1.0,25.0,25.0,True,False,True,False
2025_03_HAD_s2,2025_03,HAD,Racing Bulls,2,HARD,HARDEST,True,26.0,53.0,28.0,False,True,False,False
2025_03_HAM_s1,2025_03,HAM,Ferrari,1,HARD,HARDEST,True,1.0,30.0,30.0,True,False,True,False
2025_03_HAM_s2,2025_03,HAM,Ferrari,2,MEDIUM,MIDDLE,True,31.0,53.0,23.0,False,True,False,False
2025_03_HUL_s1,2025_03,HUL,Kick Sauber,1,MEDIUM,MIDDLE,True,1.0,22.0,22.0,True,False,True,False
2025_03_HUL_s2,2025_03,HUL,Kick Sauber,2,HARD,HARDEST,True,23.0,53.0,31.0,False,True,False,False
2025_03_LAW_s1,2025_03,LAW,Racing Bulls,1,MEDIUM,MIDDLE,True,1.0,33.0,33.0,True,False,True,False
2025_03_LAW_s2,2025_03,LAW,Racing Bulls,2,SOFT,SOFTEST,True,34.0,53.0,20.0,False,True,False,False
2025_03_LEC_s1,2025_03,LEC,Ferrari,1,MEDIUM,MIDDLE,True,1.0,21.0,21.0,True,False,True,False
2025_03_LEC_s2,2025_03,LEC,Ferrari,2,HARD,HARDEST,True,22.0,53.0,32.0,False,True,False,False
2025_03_NOR_s1,2025_03,NOR,McLaren,1,MEDIUM,MIDDLE,True,1.0,21.0,21.0,True,False,True,False
2025_03_NOR_s2,2025_03,NOR,McLaren,2,HARD,HARDEST,True,22.0,53.0,32.0,False,True,False,False
2025_03_OCO_s1,2025_03,OCO,Haas F1 Team,1,HARD,HARDEST,False,1.0,32.0,32.0,True,False,True,False
2025_03_OCO_s2,2025_03,OCO,Haas F1 Team,2,MEDIUM,MIDDLE,True,33.0,53.0,21.0,False,True,False,False
2025_03_PIA_s1,2025_03,PIA,McLaren,1,MEDIUM,MIDDLE,True,1.0,20.0,20.0,True,False,True,False
2025_03_PIA_s2,2025_03,PIA,McLaren,2,HARD,HARDEST,True,21.0,53.0,33.0,False,True,False,False
2025_03_RUS_s1,2025_03,RUS,Mercedes,1,MEDIUM,MIDDLE,True,1.0,19.0,19.0,True,False,True,False
2025_03_RUS_s2,2025_03,RUS,Mercedes,2,HARD,HARDEST,True,20.0,53.0,34.0,False,True,False,False
2025_03_SAI_s1,2025_03,SAI,Williams,1,MEDIUM,MIDDLE,True,1.0,33.0,33.0,True,False,True,False
2025_03_SAI_s2,2025_03,SAI,Williams,2,SOFT,SOFTEST,True,34.0,53.0,20.0,False,True,False,False
2025_03_STR_s1,2025_03,STR,Aston Martin,1,SOFT,SOFTEST,True,1.0,9.0,9.0,True,False,True,False
2025_03_STR_s2,2025_03,STR,Aston Martin,2,HARD,HARDEST,False,10.0,30.0,21.0,True,False,True,False
2025_03_STR_s3,2025_03,STR,Aston Martin,3,MEDIUM,MIDDLE,False,31.0,52.0,22.0,False,True,False,False
2025_03_TSU_s1,2025_03,TSU,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,23.0,23.0,True,False,True,False
2025_03_TSU_s2,2025_03,TSU,Red Bull Racing,2,HARD,HARDEST,True,24.0,53.0,30.0,False,True,False,False
2025_03_VER_s1,2025_03,VER,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,21.0,21.0,True,False,True,False
2025_03_VER_s2,2025_03,VER,Red Bull Racing,2,HARD,HARDEST,True,22.0,53.0,32.0,False,True,False,False
2025_04_ALB_s1,2025_04,ALB,Williams,1,SOFT,SOFTEST,True,1.0,16.0,16.0,True,False,True,False
2025_04_ALB_s2,2025_04,ALB,Williams,2,HARD,HARDEST,True,17.0,32.0,16.0,True,False,True,True
2025_04_ALB_s3,2025_04,ALB,Williams,3,MEDIUM,MIDDLE,True,33.0,57.0,25.0,False,True,False,True
2025_04_ALO_s1,2025_04,ALO,Aston Martin,1,MEDIUM,MIDDLE,True,1.0,16.0,16.0,True,False,True,False
2025_04_ALO_s2,2025_04,ALO,Aston Martin,2,MEDIUM,MIDDLE,True,17.0,32.0,16.0,True,False,True,True
2025_04_ALO_s3,2025_04,ALO,Aston Martin,3,HARD,HARDEST,True,33.0,57.0,25.0,False,True,False,True
2025_04_ANT_s1,2025_04,ANT,Mercedes,1,SOFT,SOFTEST,False,1.0,12.0,12.0,True,False,True,False
2025_04_ANT_s2,2025_04,ANT,Mercedes,2,MEDIUM,MIDDLE,True,13.0,27.0,15.0,True,False,True,False
2025_04_ANT_s3,2025_04,ANT,Mercedes,3,SOFT,SOFTEST,False,28.0,32.0,5.0,True,False,True,True
2025_04_ANT_s4,2025_04,ANT,Mercedes,4,SOFT,SOFTEST,False,33.0,57.0,25.0,False,True,False,True
2025_04_BEA_s1,2025_04,BEA,Haas F1 Team,1,SOFT,SOFTEST,True,1.0,14.0,14.0,True,False,True,False
2025_04_BEA_s2,2025_04,BEA,Haas F1 Team,2,HARD,HARDEST,True,15.0,32.0,18.0,True,False,True,True
2025_04_BEA_s3,2025_04,BEA,Haas F1 Team,3,SOFT,SOFTEST,True,33.0,57.0,25.0,False,True,False,True
2025_04_BOR_s1,2025_04,BOR,Kick Sauber,1,MEDIUM,MIDDLE,True,1.0,13.0,13.0,True,False,True,False
2025_04_BOR_s2,2025_04,BOR,Kick Sauber,2,HARD,HARDEST,True,14.0,32.0,19.0,True,False,True,True
2025_04_BOR_s3,2025_04,BOR,Kick Sauber,3,MEDIUM,MIDDLE,True,33.0,57.0,25.0,False,True,False,True
2025_04_DOO_s1,2025_04,DOO,Alpine,1,SOFT,SOFTEST,True,1.0,9.0,9.0,True,False,True,False
2025_04_DOO_s2,2025_04,DOO,Alpine,2,MEDIUM,MIDDLE,True,10.0,28.0,19.0,True,False,True,False
2025_04_DOO_s3,2025_04,DOO,Alpine,3,HARD,HARDEST,True,29.0,57.0,29.0,False,True,False,True
2025_04_GAS_s1,2025_04,GAS,Alpine,1,SOFT,SOFTEST,False,1.0,10.0,10.0,True,False,True,False
2025_04_GAS_s2,2025_04,GAS,Alpine,2,MEDIUM,MIDDLE,True,11.0,28.0,18.0,True,False,True,False
2025_04_GAS_s3,2025_04,GAS,Alpine,3,HARD,HARDEST,True,29.0,57.0,29.0,False,True,False,True
2025_04_HAD_s1,2025_04,HAD,Racing Bulls,1,SOFT,SOFTEST,True,1.0,6.0,6.0,True,False,True,False
2025_04_HAD_s2,2025_04,HAD,Racing Bulls,2,MEDIUM,MIDDLE,True,7.0,28.0,22.0,True,False,True,False
2025_04_HAD_s3,2025_04,HAD,Racing Bulls,3,HARD,HARDEST,True,29.0,57.0,29.0,False,True,False,True
2025_04_HAM_s1,2025_04,HAM,Ferrari,1,MEDIUM,MIDDLE,True,1.0,17.0,17.0,True,False,True,False
2025_04_HAM_s2,2025_04,HAM,Ferrari,2,MEDIUM,MIDDLE,True,18.0,32.0,15.0,True,False,True,True
2025_04_HAM_s3,2025_04,HAM,Ferrari,3,HARD,HARDEST,True,33.0,57.0,25.0,False,True,False,True
2025_04_HUL_s1,2025_04,HUL,Kick Sauber,1,SOFT,SOFTEST,True,1.0,5.0,5.0,True,False,True,False
2025_04_HUL_s2,2025_04,HUL,Kick Sauber,2,MEDIUM,MIDDLE,True,6.0,27.0,22.0,True,False,True,False
2025_04_HUL_s3,2025_04,HUL,Kick Sauber,3,MEDIUM,MIDDLE,True,28.0,57.0,30.0,False,True,False,True
2025_04_LAW_s1,2025_04,LAW,Racing Bulls,1,MEDIUM,MIDDLE,True,1.0,14.0,14.0,True,False,True,False
2025_04_LAW_s2,2025_04,LAW,Racing Bulls,2,HARD,HARDEST,True,15.0,32.0,18.0,True,False,True,True
2025_04_LAW_s3,2025_04,LAW,Racing Bulls,3,SOFT,SOFTEST,True,33.0,57.0,25.0,False,True,False,True
2025_04_LEC_s1,2025_04,LEC,Ferrari,1,MEDIUM,MIDDLE,True,1.0,17.0,17.0,True,False,True,False
2025_04_LEC_s2,2025_04,LEC,Ferrari,2,MEDIUM,MIDDLE,True,18.0,32.0,15.0,True,False,True,True
2025_04_LEC_s3,2025_04,LEC,Ferrari,3,HARD,HARDEST,True,33.0,57.0,25.0,False,True,False,True
2025_04_NOR_s1,2025_04,NOR,McLaren,1,SOFT,SOFTEST,False,1.0,10.0,10.0,True,False,True,False
2025_04_NOR_s2,2025_04,NOR,McLaren,2,MEDIUM,MIDDLE,True,11.0,32.0,22.0,True,False,True,True
2025_04_NOR_s3,2025_04,NOR,McLaren,3,MEDIUM,MIDDLE,True,33.0,57.0,25.0,False,True,False,True
2025_04_OCO_s1,2025_04,OCO,Haas F1 Team,1,SOFT,SOFTEST,True,1.0,8.0,8.0,True,False,True,False
2025_04_OCO_s2,2025_04,OCO,Haas F1 Team,2,MEDIUM,MIDDLE,True,9.0,27.0,19.0,True,False,True,False
2025_04_OCO_s3,2025_04,OCO,Haas F1 Team,3,HARD,HARDEST,True,28.0,57.0,30.0,False,True,False,True
2025_04_PIA_s1,2025_04,PIA,McLaren,1,SOFT,SOFTEST,False,1.0,14.0,14.0,True,False,True,False
2025_04_PIA_s2,2025_04,PIA,McLaren,2,MEDIUM,MIDDLE,True,15.0,32.0,18.0,True,False,True,True
2025_04_PIA_s3,2025_04,PIA,McLaren,3,MEDIUM,MIDDLE,True,33.0,57.0,25.0,False,True,False,True
2025_04_RUS_s1,2025_04,RUS,Mercedes,1,SOFT,SOFTEST,False,1.0,13.0,13.0,True,False,True,False
2025_04_RUS_s2,2025_04,RUS,Mercedes,2,MEDIUM,MIDDLE,True,14.0,32.0,19.0,True,False,True,True
2025_04_RUS_s3,2025_04,RUS,Mercedes,3,SOFT,SOFTEST,False,33.0,57.0,25.0,False,True,False,True
2025_04_SAI_s1,2025_04,SAI,Williams,1,SOFT,SOFTEST,False,1.0,14.0,14.0,True,False,True,False
2025_04_SAI_s2,2025_04,SAI,Williams,2,MEDIUM,MIDDLE,True,15.0,32.0,18.0,True,False,True,True
2025_04_SAI_s3,2025_04,SAI,Williams,3,HARD,HARDEST,True,33.0,44.0,12.0,True,False,True,True
2025_04_SAI_s4,2025_04,SAI,Williams,4,SOFT,SOFTEST,False,45.0,45.0,1.0,True,False,True,False
2025_04_STR_s1,2025_04,STR,Aston Martin,1,SOFT,SOFTEST,True,1.0,12.0,12.0,True,False,True,False
2025_04_STR_s2,2025_04,STR,Aston Martin,2,MEDIUM,MIDDLE,True,13.0,32.0,20.0,True,False,True,True
2025_04_STR_s3,2025_04,STR,Aston Martin,3,HARD,HARDEST,True,33.0,57.0,25.0,False,True,False,True
2025_04_TSU_s1,2025_04,TSU,Red Bull Racing,1,SOFT,SOFTEST,False,1.0,11.0,11.0,True,False,True,False
2025_04_TSU_s2,2025_04,TSU,Red Bull Racing,2,MEDIUM,MIDDLE,True,12.0,32.0,21.0,True,False,True,True
2025_04_TSU_s3,2025_04,TSU,Red Bull Racing,3,SOFT,SOFTEST,False,33.0,57.0,25.0,False,True,False,True
