race_id,driver_code,team,grid_position,finish_position,classified,status,points,positions_gained
2021_07,PER,Red Bull Racing,4.0,3.0,True,Finished,15.0,1.0
2021_07,BOT,Mercedes,3.0,4.0,True,Finished,12.0,-1.0
2021_07,NOR,McLaren,8.0,5.0,True,Finished,10.0,3.0
2021_07,RIC,McLaren,10.0,6.0,True,Finished,8.0,4.0
2021_07,GAS,AlphaTauri,6.0,7.0,True,Finished,6.0,-1.0
2021_07,ALO,Alpine,9.0,8.0,True,Finished,4.0,1.0
2021_07,VET,Aston Martin,12.0,9.0,True,Finished,2.0,3.0
2021_07,STR,Aston Martin,19.0,10.0,True,Finished,1.0,9.0
2021_07,SAI,Ferrari,5.0,11.0,True,Finished,0.0,-6.0
2021_07,RUS,Williams,14.0,12.0,True,+1 Lap,0.0,2.0
2021_07,TSU,AlphaTauri,,13.0,True,+1 Lap,0.0,
2021_07,OCO,Alpine,11.0,14.0,True,+1 Lap,0.0,-3.0
2021_07,GIO,Alfa Romeo Racing,13.0,15.0,True,+1 Lap,0.0,-2.0
2021_07,LEC,Ferrari,7.0,16.0,True,+1 Lap,0.0,-9.0
2021_07,RAI,Alfa Romeo Racing,17.0,17.0,True,+1 Lap,0.0,0.0
2021_07,LAT,Williams,16.0,18.0,True,+1 Lap,0.0,-2.0
2021_07,MSC,Haas F1 Team,15.0,19.0,True,+1 Lap,0.0,-4.0
2021_07,MAZ,Haas F1 Team,18.0,20.0,True,+1 Lap,0.0,-2.0
2021_08,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2021_08,HAM,Mercedes,2.0,2.0,True,Finished,19.0,0.0
2021_08,BOT,Mercedes,5.0,3.0,True,Finished,15.0,2.0
2021_08,PER,Red Bull Racing,4.0,4.0,True,Finished,12.0,0.0
2021_08,NOR,McLaren,3.0,5.0,True,+1 Lap,10.0,-2.0
2021_08,SAI,Ferrari,12.0,6.0,True,+1 Lap,8.0,6.0
2021_08,LEC,Ferrari,7.0,7.0,True,+1 Lap,6.0,0.0
2021_08,STR,Aston Martin,9.0,8.0,True,+1 Lap,4.0,1.0
2021_08,ALO,Alpine,8.0,9.0,True,+1 Lap,2.0,-1.0
2021_08,TSU,AlphaTauri,11.0,10.0,True,+1 Lap,1.0,1.0
2021_08,RAI,Alfa Romeo Racing,18.0,11.0,True,+1 Lap,0.0,7.0
2021_08,VET,Aston Martin,14.0,12.0,True,+1 Lap,0.0,2.0
2021_08,RIC,McLaren,13.0,13.0,True,+1 Lap,0.0,0.0
2021_08,OCO,Alpine,17.0,14.0,True,+1 Lap,0.0,3.0
2021_08,GIO,Alfa Romeo Racing,15.0,15.0,True,+1 Lap,0.0,0.0
2021_08,MSC,Haas F1 Team,19.0,16.0,True,+2 Laps,0.0,3.0
2021_08,LAT,Williams,16.0,17.0,True,+3 Laps,0.0,-1.0
2021_08,MAZ,Haas F1 Team,20.0,18.0,True,+3 Laps,0.0,2.0
2021_08,RUS,Williams,10.0,19.0,False,Engine,0.0,
2021_08,GAS,AlphaTauri,6.0,20.0,False,Collision,0.0,
2021_09,VER,Red Bull Racing,1.0,1.0,True,Finished,26.0,0.0
2021_09,BOT,Mercedes,5.0,2.0,True,Finished,18.0,3.0
2021_09,NOR,McLaren,2.0,3.0,True,Finished,15.0,-1.0
2021_09,HAM,Mercedes,4.0,4.0,True,Finished,12.0,0.0
2021_09,SAI,Ferrari,10.0,5.0,True,Finished,10.0,5.0
2021_09,PER,Red Bull Racing,3.0,6.0,True,Finished,8.0,-3.0
2021_09,RIC,McLaren,13.0,7.0,True,Finished,6.0,6.0
2021_09,LEC,Ferrari,12.0,8.0,True,Finished,4.0,4.0
2021_09,GAS,AlphaTauri,6.0,9.0,True,Finished,2.0,-3.0
2021_09,ALO,Alpine,14.0,10.0,True,+1 Lap,1.0,4.0
2021_09,RUS,Williams,8.0,11.0,True,+1 Lap,0.0,-3.0
2021_09,TSU,AlphaTauri,7.0,12.0,True,+1 Lap,0.0,-5.0
2021_09,STR,Aston Martin,9.0,13.0,True,+1 Lap,0.0,-4.0
2021_09,GIO,Alfa Romeo Racing,15.0,14.0,True,+1 Lap,0.0,1.0
2021_09,RAI,Alfa Romeo Racing,16.0,15.0,True,+1 Lap,0.0,1.0
2021_09,LAT,Williams,18.0,16.0,True,+1 Lap,0.0,2.0
2021_09,VET,Aston Martin,11.0,17.0,True,Collision,0.0,-6.0
2021_09,MSC,Haas F1 Team,19.0,18.0,True,+2 Laps,0.0,1.0
2021_09,MAZ,Haas F1 Team,20.0,19.0,True,+2 Laps,0.0,1.0
2021_09,OCO,Alpine,17.0,20.0,False,Collision,0.0,
2021_10,HAM,Mercedes,2.0,1.0,True,Finished,25.0,1.0
2021_10,LEC,Ferrari,4.0,2.0,True,Finished,18.0,2.0
2021_10,BOT,Mercedes,3.0,3.0,True,Finished,15.0,0.0
2021_10,NOR,McLaren,5.0,4.0,True,Finished,12.0,1.0
2021_10,RIC,McLaren,6.0,5.0,True,Finished,10.0,1.0
2021_10,SAI,Ferrari,10.0,6.0,True,Finished,8.0,4.0
2021_10,ALO,Alpine,7.0,7.0,True,Finished,6.0,0.0
2021_10,STR,Aston Martin,14.0,8.0,True,Finished,4.0,6.0
2021_10,OCO,Alpine,9.0,9.0,True,Finished,2.0,0.0
2021_10,TSU,AlphaTauri,16.0,10.0,True,Finished,1.0,6.0
2021_10,GAS,AlphaTauri,11.0,11.0,True,Finished,0.0,0.0
2021_10,RUS,Williams,12.0,12.0,True,+1 Lap,0.0,0.0
2021_10,GIO,Alfa Romeo Racing,15.0,13.0,True,+1 Lap,0.0,2.0
2021_10,LAT,Williams,17.0,14.0,True,+1 Lap,0.0,3.0
2021_10,RAI,Alfa Romeo Racing,13.0,15.0,True,+1 Lap,0.0,-2.0
2021_10,PER,Red Bull Racing,,16.0,True,+1 Lap,0.0,
2021_10,MAZ,Haas F1 Team,19.0,17.0,True,+1 Lap,0.0,2.0
2021_10,MSC,Haas F1 Team,18.0,18.0,True,+1 Lap,0.0,0.0
2021_10,VET,Aston Martin,8.0,19.0,False,Retired,0.0,
2021_10,VER,Red Bull Racing,1.0,20.0,False,Collision,0.0,
2021_11,OCO,Alpine,8.0,1.0,True,Finished,25.0,7.0
2021_11,HAM,Mercedes,1.0,2.0,True,Finished,18.0,-1.0
2021_11,SAI,Ferrari,15.0,3.0,True,Finished,15.0,12.0
2021_11,ALO,Alpine,9.0,4.0,True,Finished,12.0,5.0
2021_11,GAS,AlphaTauri,5.0,5.0,True,Finished,11.0,0.0
2021_11,TSU,AlphaTauri,16.0,6.0,True,Finished,8.0,10.0
2021_11,LAT,Williams,18.0,7.0,True,Finished,6.0,11.0
2021_11,RUS,Williams,17.0,8.0,True,Finished,4.0,9.0
2021_11,VER,Red Bull Racing,3.0,9.0,True,Finished,2.0,-6.0
2021_11,RAI,Alfa Romeo Racing,13.0,10.0,True,+1 Lap,1.0,3.0
2021_11,RIC,McLaren,11.0,11.0,True,+1 Lap,0.0,0.0
2021_11,MSC,Haas F1 Team,20.0,12.0,True,+1 Lap,0.0,8.0
2021_11,GIO,Alfa Romeo Racing,,13.0,True,+1 Lap,0.0,
2021_11,MAZ,Haas F1 Team,19.0,14.0,False,Collision,0.0,
2021_11,NOR,McLaren,6.0,15.0,False,Collision,0.0,
2021_11,BOT,Mercedes,2.0,16.0,False,Collision,0.0,
2021_11,PER,Red Bull Racing,4.0,17.0,False,Collision,0.0,
2021_11,LEC,Ferrari,7.0,18.0,False,Collision,0.0,
2021_11,STR,Aston Martin,12.0,19.0,False,Collision,0.0,
2021_11,VET,Aston Martin,10.0,20.0,False,Disqualified,0.0,
2021_12,VER,Red Bull Racing,1.0,1.0,True,Finished,12.5,0.0
2021_12,RUS,Williams,2.0,2.0,True,Finished,9.0,0.0
2021_12,HAM,Mercedes,3.0,3.0,True,Finished,7.5,0.0
2021_12,RIC,McLaren,4.0,4.0,True,Finished,6.0,0.0
2021_12,VET,Aston Martin,5.0,5.0,True,Finished,5.0,0.0
2021_12,GAS,AlphaTauri,6.0,6.0,True,Finished,4.0,0.0
2021_12,OCO,Alpine,8.0,7.0,True,Finished,3.0,1.0
2021_12,LEC,Ferrari,9.0,8.0,True,Finished,2.0,1.0
2021_12,LAT,Williams,10.0,9.0,True,Finished,1.0,1.0
2021_12,SAI,Ferrari,11.0,10.0,True,Finished,0.5,1.0
2021_12,ALO,Alpine,12.0,11.0,True,Finished,0.0,1.0
2021_12,BOT,Mercedes,13.0,12.0,True,Finished,0.0,1.0
2021_12,GIO,Alfa Romeo Racing,14.0,13.0,True,Finished,0.0,1.0
2021_12,NOR,McLaren,15.0,14.0,True,Finished,0.0,1.0
2021_12,TSU,AlphaTauri,16.0,15.0,True,Finished,0.0,1.0
2021_12,MSC,Haas F1 Team,17.0,16.0,True,Finished,0.0,1.0
2021_12,MAZ,Haas F1 Team,18.0,17.0,True,Finished,0.0,1.0
2021_12,RAI,Alfa Romeo Racing,,18.0,True,Finished,0.0,
2021_12,PER,Red Bull Racing,,19.0,True,Finished,0.0,
2021_12,STR,Aston Martin,19.0,20.0,True,Finished,0.0,-1.0
2021_13,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2021_13,HAM,Mercedes,2.0,2.0,True,Finished,19.0,0.0
2021_13,BOT,Mercedes,3.0,3.0,True,Finished,15.0,0.0
2021_13,GAS,AlphaTauri,4.0,4.0,True,+1 Lap,12.0,0.0
2021_13,LEC,Ferrari,5.0,5.0,True,+1 Lap,10.0,0.0
2021_13,ALO,Alpine,9.0,6.0,True,+1 Lap,8.0,3.0
2021_13,SAI,Ferrari,6.0,7.0,True,+1 Lap,6.0,-1.0
2021_13,PER,Red Bull Racing,,8.0,True,+1 Lap,4.0,
2021_13,OCO,Alpine,8.0,9.0,True,+1 Lap,2.0,-1.0
2021_13,NOR,McLaren,13.0,10.0,True,+1 Lap,1.0,3.0
2021_13,RIC,McLaren,10.0,11.0,True,+1 Lap,0.0,-1.0
2021_13,STR,Aston Martin,12.0,12.0,True,+2 Laps,0.0,0.0
2021_13,VET,Aston Martin,15.0,13.0,True,+2 Laps,0.0,2.0
2021_13,GIO,Alfa Romeo Racing,7.0,14.0,True,+2 Laps,0.0,-7.0
2021_13,KUB,Alfa Romeo Racing,16.0,15.0,True,+2 Laps,0.0,1.0
2021_13,LAT,Williams,,16.0,True,+2 Laps,0.0,
2021_13,RUS,Williams,11.0,17.0,True,Gearbox,0.0,-6.0
2021_13,MSC,Haas F1 Team,17.0,18.0,True,+3 Laps,0.0,-1.0
2021_13,TSU,AlphaTauri,14.0,19.0,False,Power Unit,0.0,
2021_13,MAZ,Haas F1 Team,18.0,20.0,False,Hydraulics,0.0,
2021_14,RIC,McLaren,2.0,1.0,True,Finished,26.0,1.0
2021_14,NOR,McLaren,3.0,2.0,True,Finished,18.0,1.0
2021_14,BOT,Mercedes,19.0,3.0,True,Finished,15.0,16.0
2021_14,LEC,Ferrari,5.0,4.0,True,Finished,12.0,1.0
2021_14,PER,Red Bull Racing,8.0,5.0,True,Finished,10.0,3.0
2021_14,SAI,Ferrari,6.0,6.0,True,Finished,8.0,0.0
2021_14,STR,Aston Martin,9.0,7.0,True,Finished,6.0,2.0
2021_14,ALO,Alpine,10.0,8.0,True,Finished,4.0,2.0
2021_14,RUS,Williams,14.0,9.0,True,Finished,2.0,5.0
2021_14,OCO,Alpine,12.0,10.0,True,Finished,1.0,2.0
2021_14,LAT,Williams,13.0,11.0,True,Finished,0.0,2.0
2021_14,VET,Aston Martin,11.0,12.0,True,Finished,0.0,-1.0
2021_14,GIO,Alfa Romeo Racing,7.0,13.0,True,Finished,0.0,-6.0
2021_14,KUB,Alfa Romeo Racing,17.0,14.0,True,Finished,0.0,3.0
2021_14,MSC,Haas F1 Team,18.0,15.0,True,Finished,0.0,3.0
2021_14,MAZ,Haas F1 Team,16.0,16.0,False,Power Unit,0.0,
2021_14,HAM,Mercedes,4.0,17.0,False,Collision,0.0,
2021_14,VER,Red Bull Racing,1.0,18.0,False,Collision,0.0,
2021_14,GAS,AlphaTauri,,19.0,False,Suspension,0.0,
2021_14,TSU,AlphaTauri,,20.0,False,Brakes,0.0,
2021_15,HAM,Mercedes,4.0,1.0,True,Finished,25.0,3.0
2021_15,VER,Red Bull Racing,20.0,2.0,True,Finished,18.0,18.0
2021_15,SAI,Ferrari,2.0,3.0,True,Finished,15.0,-1.0
2021_15,RIC,McLaren,5.0,4.0,True,Finished,12.0,1.0
2021_15,BOT,Mercedes,16.0,5.0,True,Finished,10.0,11.0
2021_15,ALO,Alpine,6.0,6.0,True,Finished,8.0,0.0
2021_15,NOR,McLaren,1.0,7.0,True,Finished,7.0,-6.0
2021_15,RAI,Alfa Romeo Racing,13.0,8.0,True,Finished,4.0,5.0
2021_15,PER,Red Bull Racing,8.0,9.0,True,Finished,2.0,-1.0
2021_15,RUS,Williams,3.0,10.0,True,Finished,1.0,-7.0
2021_15,STR,Aston Martin,7.0,11.0,True,Finished,0.0,-4.0
2021_15,VET,Aston Martin,10.0,12.0,True,+1 Lap,0.0,-2.0
2021_15,GAS,AlphaTauri,11.0,13.0,True,+1 Lap,0.0,-2.0
2021_15,OCO,Alpine,9.0,14.0,True,+1 Lap,0.0,-5.0
2021_15,LEC,Ferrari,19.0,15.0,True,+1 Lap,0.0,4.0
2021_15,GIO,Alfa Romeo Racing,17.0,16.0,True,+1 Lap,0.0,1.0
2021_15,TSU,AlphaTauri,12.0,17.0,True,+1 Lap,0.0,-5.0
2021_15,MAZ,Haas F1 Team,15.0,18.0,True,+2 Laps,0.0,-3.0
2021_15,LAT,Williams,18.0,19.0,True,Accident,0.0,-1.0
2021_15,MSC,Haas F1 Team,14.0,20.0,False,Oil leak,0.0,
2021_16,BOT,Mercedes,1.0,1.0,True,Finished,26.0,0.0
2021_16,VER,Red Bull Racing,2.0,2.0,True,Finished,18.0,0.0
2021_16,PER,Red Bull Racing,6.0,3.0,True,Finished,15.0,3.0
2021_16,LEC,Ferrari,3.0,4.0,True,Finished,12.0,-1.0
2021_16,HAM,Mercedes,11.0,5.0,True,Finished,10.0,6.0
2021_16,GAS,AlphaTauri,4.0,6.0,True,Finished,8.0,-2.0
2021_16,NOR,McLaren,7.0,7.0,True,Finished,6.0,0.0
2021_16,SAI,Ferrari,19.0,8.0,True,Finished,4.0,11.0
2021_16,STR,Aston Martin,8.0,9.0,True,Finished,2.0,-1.0
2021_16,OCO,Alpine,12.0,10.0,True,+1 Lap,1.0,2.0
2021_16,GIO,Alfa Romeo Racing,16.0,11.0,True,+1 Lap,0.0,5.0
2021_16,RAI,Alfa Romeo Racing,17.0,12.0,True,+1 Lap,0.0,5.0
2021_16,RIC,McLaren,20.0,13.0,True,+1 Lap,0.0,7.0
2021_16,TSU,AlphaTauri,9.0,14.0,True,+1 Lap,0.0,-5.0
2021_16,RUS,Williams,13.0,15.0,True,+1 Lap,0.0,-2.0
2021_16,ALO,Alpine,5.0,16.0,True,+1 Lap,0.0,-11.0
2021_16,LAT,Williams,15.0,17.0,True,+1 Lap,0.0,-2.0
2021_16,VET,Aston Martin,10.0,18.0,True,+1 Lap,0.0,-8.0
2021_16,MSC,Haas F1 Team,14.0,19.0,True,+2 Laps,0.0,-5.0
2021_16,MAZ,Haas F1 Team,18.0,20.0,True,+2 Laps,0.0,-2.0
2021_17,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2021_17,HAM,Mercedes,2.0,2.0,True,Finished,19.0,0.0
2021_17,PER,Red Bull Racing,3.0,3.0,True,Finished,15.0,0.0
2021_17,LEC,Ferrari,4.0,4.0,True,Finished,12.0,0.0
2021_17,RIC,McLaren,6.0,5.0,True,Finished,10.0,1.0
2021_17,BOT,Mercedes,9.0,6.0,True,Finished,8.0,3.0
2021_17,SAI,Ferrari,5.0,7.0,True,Finished,6.0,-2.0
2021_17,NOR,McLaren,7.0,8.0,True,Finished,4.0,-1.0
2021_17,TSU,AlphaTauri,10.0,9.0,True,+1 Lap,2.0,1.0
2021_17,VET,Aston Martin,18.0,10.0,True,+1 Lap,1.0,8.0
2021_17,GIO,Alfa Romeo Racing,12.0,11.0,True,+1 Lap,0.0,1.0
2021_17,STR,Aston Martin,13.0,12.0,True,+1 Lap,0.0,1.0
2021_17,RAI,Alfa Romeo Racing,15.0,13.0,True,+1 Lap,0.0,2.0
2021_17,RUS,Williams,20.0,14.0,True,+1 Lap,0.0,6.0
2021_17,LAT,Williams,14.0,15.0,True,+1 Lap,0.0,-1.0
2021_17,MSC,Haas F1 Team,16.0,16.0,True,+2 Laps,0.0,0.0
2021_17,MAZ,Haas F1 Team,17.0,17.0,True,+2 Laps,0.0,0.0
2021_17,ALO,Alpine,19.0,18.0,False,Rear wing,0.0,
2021_17,OCO,Alpine,11.0,19.0,False,Mechanical,0.0,
2021_17,GAS,AlphaTauri,8.0,20.0,False,Suspension,0.0,
2021_18,VER,Red Bull Racing,3.0,1.0,True,Finished,25.0,2.0
2021_18,HAM,Mercedes,2.0,2.0,True,Finished,18.0,0.0
2021_18,PER,Red Bull Racing,4.0,3.0,True,Finished,15.0,1.0
2021_18,GAS,AlphaTauri,5.0,4.0,True,Finished,12.0,1.0
2021_18,LEC,Ferrari,8.0,5.0,True,Finished,10.0,3.0
2021_18,SAI,Ferrari,6.0,6.0,True,+1 Lap,8.0,0.0
2021_18,VET,Aston Martin,9.0,7.0,True,+1 Lap,6.0,2.0
2021_18,RAI,Alfa Romeo Racing,10.0,8.0,True,+1 Lap,4.0,2.0
2021_18,ALO,Alpine,12.0,9.0,True,+1 Lap,2.0,3.0
2021_18,NOR,McLaren,18.0,10.0,True,+1 Lap,1.0,8.0
2021_18,GIO,Alfa Romeo Racing,11.0,11.0,True,+1 Lap,0.0,0.0
2021_18,RIC,McLaren,7.0,12.0,True,+1 Lap,0.0,-5.0
2021_18,OCO,Alpine,19.0,13.0,True,+1 Lap,0.0,6.0
2021_18,STR,Aston Martin,20.0,14.0,True,+2 Laps,0.0,6.0
2021_18,BOT,Mercedes,1.0,15.0,True,+2 Laps,0.0,-14.0
2021_18,RUS,Williams,16.0,16.0,True,+2 Laps,0.0,0.0
2021_18,LAT,Williams,13.0,17.0,True,+2 Laps,0.0,-4.0
2021_18,MAZ,Haas F1 Team,15.0,18.0,True,+3 Laps,0.0,-3.0
2021_18,MSC,Haas F1 Team,14.0,19.0,False,Collision,0.0,
2021_18,TSU,AlphaTauri,17.0,20.0,False,Collision,0.0,
2021_19,HAM,Mercedes,10.0,1.0,True,Finished,25.0,9.0
2021_19,VER,Red Bull Racing,2.0,2.0,True,Finished,18.0,0.0
2021_19,BOT,Mercedes,1.0,3.0,True,Finished,15.0,-2.0
2021_19,PER,Red Bull Racing,4.0,4.0,True,Finished,13.0,0.0
2021_19,LEC,Ferrari,6.0,5.0,True,Finished,10.0,1.0
2021_19,SAI,Ferrari,3.0,6.0,True,Finished,8.0,-3.0
2021_19,GAS,AlphaTauri,7.0,7.0,True,+1 Lap,6.0,0.0
2021_19,OCO,Alpine,8.0,8.0,True,+1 Lap,4.0,0.0
2021_19,ALO,Alpine,12.0,9.0,True,+1 Lap,2.0,3.0
2021_19,NOR,McLaren,5.0,10.0,True,+1 Lap,1.0,-5.0
2021_19,VET,Aston Martin,9.0,11.0,True,+1 Lap,0.0,-2.0
2021_19,RAI,Alfa Romeo Racing,,12.0,True,+1 Lap,0.0,
2021_19,RUS,Williams,17.0,13.0,True,+1 Lap,0.0,4.0
2021_19,GIO,Alfa Romeo Racing,13.0,14.0,True,+1 Lap,0.0,-1.0
2021_19,TSU,AlphaTauri,15.0,15.0,True,+1 Lap,0.0,0.0
2021_19,LAT,Williams,16.0,16.0,True,+1 Lap,0.0,0.0
2021_19,MAZ,Haas F1 Team,19.0,17.0,True,+2 Laps,0.0,2.0
2021_19,MSC,Haas F1 Team,18.0,18.0,True,+2 Laps,0.0,0.0
2021_19,RIC,McLaren,11.0,19.0,False,Power loss,0.0,
2021_19,STR,Aston Martin,14.0,20.0,False,Collision damage,0.0,
2021_20,HAM,Mercedes,1.0,1.0,True,Finished,25.0,0.0
2021_20,VER,Red Bull Racing,7.0,2.0,True,Finished,19.0,5.0
2021_20,ALO,Alpine,3.0,3.0,True,Finished,15.0,0.0
2021_20,PER,Red Bull Racing,11.0,4.0,True,Finished,12.0,7.0
2021_20,OCO,Alpine,9.0,5.0,True,Finished,10.0,4.0
2021_20,STR,Aston Martin,12.0,6.0,True,Finished,8.0,6.0
2021_20,SAI,Ferrari,5.0,7.0,True,Finished,6.0,-2.0
2021_20,LEC,Ferrari,13.0,8.0,True,Finished,4.0,5.0
2021_20,NOR,McLaren,4.0,9.0,True,+1 Lap,2.0,-5.0
2021_20,VET,Aston Martin,10.0,10.0,True,+1 Lap,1.0,0.0
2021_20,GAS,AlphaTauri,2.0,11.0,True,+1 Lap,0.0,-9.0
2021_20,RIC,McLaren,14.0,12.0,True,+1 Lap,0.0,2.0
2021_20,TSU,AlphaTauri,8.0,13.0,True,+1 Lap,0.0,-5.0
2021_20,RAI,Alfa Romeo Racing,16.0,14.0,True,+1 Lap,0.0,2.0
2021_20,GIO,Alfa Romeo Racing,18.0,15.0,True,+1 Lap,0.0,3.0
2021_20,MSC,Haas F1 Team,19.0,16.0,True,+1 Lap,0.0,3.0
2021_20,RUS,Williams,15.0,17.0,True,+2 Laps,0.0,-2.0
2021_20,MAZ,Haas F1 Team,20.0,18.0,True,+2 Laps,0.0,2.0
2021_20,LAT,Williams,17.0,19.0,False,Puncture,0.0,
2021_20,BOT,Mercedes,6.0,20.0,False,Damage,0.0,
2021_21,HAM,Mercedes,1.0,1.0,True,Finished,26.0,0.0
2021_21,VER,Red Bull Racing,3.0,2.0,True,Finished,18.0,1.0
2021_21,BOT,Mercedes,2.0,3.0,True,Finished,15.0,-1.0
2021_21,OCO,Alpine,9.0,4.0,True,Finished,12.0,5.0
2021_21,RIC,McLaren,11.0,5.0,True,Finished,10.0,6.0
2021_21,GAS,AlphaTauri,6.0,6.0,True,Finished,8.0,0.0
2021_21,LEC,Ferrari,4.0,7.0,True,Finished,6.0,-3.0
2021_21,SAI,Ferrari,15.0,8.0,True,Finished,4.0,7.0
2021_21,GIO,Alfa Romeo Racing,10.0,9.0,True,Finished,2.0,1.0
2021_21,NOR,McLaren,7.0,10.0,True,Finished,1.0,-3.0
2021_21,STR,Aston Martin,18.0,11.0,True,Finished,0.0,7.0
2021_21,LAT,Williams,16.0,12.0,True,Finished,0.0,4.0
2021_21,ALO,Alpine,13.0,13.0,True,+1 Lap,0.0,0.0
2021_21,TSU,AlphaTauri,8.0,14.0,True,+1 Lap,0.0,-6.0
2021_21,RAI,Alfa Romeo Racing,12.0,15.0,True,+1 Lap,0.0,-3.0
2021_21,VET,Aston Martin,17.0,16.0,False,Collision damage,0.0,
2021_21,PER,Red Bull Racing,5.0,17.0,False,Collision,0.0,
2021_21,MAZ,Haas F1 Team,20.0,18.0,False,Collision,0.0,
2021_21,RUS,Williams,14.0,19.0,False,Collision,0.0,
2021_21,MSC,Haas F1 Team,19.0,20.0,False,Accident,0.0,
2021_22,VER,Red Bull Racing,1.0,1.0,True,Finished,26.0,0.0
2021_22,HAM,Mercedes,2.0,2.0,True,Finished,18.0,0.0
2021_22,SAI,Ferrari,5.0,3.0,True,Finished,15.0,2.0
2021_22,TSU,AlphaTauri,8.0,4.0,True,Finished,12.0,4.0
2021_22,GAS,AlphaTauri,12.0,5.0,True,Finished,10.0,7.0
2021_22,BOT,Mercedes,6.0,6.0,True,Finished,8.0,0.0
2021_22,NOR,McLaren,3.0,7.0,True,Finished,6.0,-4.0
2021_22,ALO,Alpine,11.0,8.0,True,Finished,4.0,3.0
2021_22,OCO,Alpine,9.0,9.0,True,Finished,2.0,0.0
2021_22,LEC,Ferrari,7.0,10.0,True,Finished,1.0,-3.0
2021_22,VET,Aston Martin,15.0,11.0,True,Finished,0.0,4.0
2021_22,RIC,McLaren,10.0,12.0,True,+1 Lap,0.0,-2.0
2021_22,STR,Aston Martin,13.0,13.0,True,+1 Lap,0.0,0.0
2021_22,MSC,Haas F1 Team,19.0,14.0,True,+1 Lap,0.0,5.0
2021_22,PER,Red Bull Racing,4.0,15.0,True,Engine,0.0,-11.0
2021_22,LAT,Williams,16.0,16.0,False,Accident,0.0,
2021_22,GIO,Alfa Romeo Racing,14.0,17.0,False,Gearbox,0.0,
2021_22,RUS,Williams,17.0,18.0,False,Gearbox,0.0,
2021_22,RAI,Alfa Romeo Racing,18.0,19.0,False,Brakes,0.0,
2021_22,MAZ,Haas F1 Team,,,False,Illness,0.0,
2022_01,LEC,Ferrari,1.0,1.0,True,Finished,26.0,0.0
2022_01,SAI,Ferrari,3.0,2.0,True,Finished,18.0,1.0
2022_01,HAM,Mercedes,5.0,3.0,True,Finished,15.0,2.0
2022_01,RUS,Mercedes,9.0,4.0,True,Finished,12.0,5.0
2022_01,MAG,Haas F1 Team,7.0,5.0,True,Finished,10.0,2.0
2022_01,BOT,Alfa Romeo,6.0,6.0,True,Finished,8.0,0.0
2022_01,OCO,Alpine,11.0,7.0,True,Finished,6.0,4.0
2022_01,TSU,AlphaTauri,16.0,8.0,True,Finished,4.0,8.0
2022_01,ALO,Alpine,8.0,9.0,True,Finished,2.0,-1.0
2022_01,ZHO,Alfa Romeo,15.0,10.0,True,Finished,1.0,5.0
2022_01,MSC,Haas F1 Team,12.0,11.0,True,Finished,0.0,1.0
2022_01,STR,Aston Martin,19.0,12.0,True,Finished,0.0,7.0
2022_01,ALB,Williams,14.0,13.0,True,Finished,0.0,1.0
2022_01,RIC,McLaren,18.0,14.0,True,Finished,0.0,4.0
2022_01,NOR,McLaren,13.0,15.0,True,Finished,0.0,-2.0
2022_01,LAT,Williams,20.0,16.0,True,Finished,0.0,4.0
2022_01,HUL,Aston Martin,17.0,17.0,True,Finished,0.0,0.0
2022_01,PER,Red Bull Racing,4.0,18.0,True,Fuel pressure,0.0,-14.0
2022_01,VER,Red Bull Racing,2.0,19.0,True,Fuel pressure,0.0,-17.0
2022_01,GAS,AlphaTauri,10.0,20.0,False,Power Unit,0.0,
2022_02,VER,Red Bull Racing,4.0,1.0,True,Finished,25.0,3.0
2022_02,LEC,Ferrari,2.0,2.0,True,Finished,19.0,0.0
2022_02,SAI,Ferrari,3.0,3.0,True,Finished,15.0,0.0
2022_02,PER,Red Bull Racing,1.0,4.0,True,Finished,12.0,-3.0
2022_02,RUS,Mercedes,6.0,5.0,True,Finished,10.0,1.0
2022_02,OCO,Alpine,5.0,6.0,True,Finished,8.0,-1.0
2022_02,NOR,McLaren,11.0,7.0,True,Finished,6.0,4.0
2022_02,GAS,AlphaTauri,9.0,8.0,True,Finished,4.0,1.0
2022_02,MAG,Haas F1 Team,10.0,9.0,True,Finished,2.0,1.0
2022_02,HAM,Mercedes,15.0,10.0,True,Finished,1.0,5.0
2022_02,ZHO,Alfa Romeo,12.0,11.0,True,Finished,0.0,1.0
2022_02,HUL,Aston Martin,17.0,12.0,True,Finished,0.0,5.0
2022_02,STR,Aston Martin,13.0,13.0,True,+1 Lap,0.0,0.0
2022_02,ALB,Williams,16.0,14.0,True,Collision damage,0.0,2.0
2022_02,BOT,Alfa Romeo,8.0,15.0,False,Cooling system,0.0,
2022_02,ALO,Alpine,7.0,16.0,False,Water pump,0.0,
2022_02,RIC,McLaren,14.0,17.0,False,Gearbox,0.0,
2022_02,LAT,Williams,18.0,18.0,False,Accident,0.0,
2022_02,TSU,AlphaTauri,19.0,19.0,False,Power Unit,0.0,
2022_02,MSC,Haas F1 Team,,,False,Withdrew,0.0,
2022_03,LEC,Ferrari,1.0,1.0,True,Finished,26.0,0.0
2022_03,PER,Red Bull Racing,3.0,2.0,True,Finished,18.0,1.0
